Date,Open,High,Low,Close,Adj Close,Volume
01-08-17,73.09999847,73.41999817,72.48999786,72.58000183,66.68867493,22132300
02-08-17,72.55000305,72.55999756,71.44000244,72.26000214,66.39465332,26499200
03-08-17,72.19000244,72.44000244,71.84999847,72.15000153,66.2935791,18214400
04-08-17,72.40000153,73.04000092,72.23999786,72.68000031,66.78056335,22579000
07-08-17,72.80000305,72.90000153,72.26000214,72.40000153,66.52328491,18705700
08-08-17,72.08999634,73.12999725,71.75,72.79000092,66.88160706,22044600
09-08-17,72.25,72.51000214,72.05000305,72.47000122,66.58760834,22213400
10-08-17,71.90000153,72.19000244,71.34999847,71.41000366,65.6136322,24734500
11-08-17,71.61000061,72.69999695,71.27999878,72.5,66.61517334,21443700
14-08-17,73.05999756,73.72000122,72.94999695,73.58999634,67.61668396,20096600
15-08-17,73.58999634,73.58999634,73.04000092,73.22000122,67.63517761,19181400
16-08-17,73.33999634,74.09999847,73.16999817,73.65000153,68.03237152,18150400
17-08-17,73.58000183,73.87000275,72.40000153,72.40000153,66.87772369,22977500
18-08-17,72.26999664,72.83999634,71.93000031,72.48999786,66.96086121,18761500
21-08-17,72.47000122,72.48000336,71.69999695,72.15000153,66.64678955,17734800
22-08-17,72.34999847,73.23999786,72.34999847,73.16000366,67.5797348,14343700
23-08-17,72.95999908,73.15000153,72.52999878,72.72000122,67.17332458,13766500
24-08-17,72.73999786,72.86000061,72.06999969,72.69000244,67.14558411,17098300
25-08-17,72.86000061,73.34999847,72.48000336,72.81999969,67.26567078,12794300
28-08-17,73.05999756,73.08999634,72.55000305,72.83000183,67.2749176,14569700
29-08-17,72.25,73.16000366,72.05000305,73.05000305,67.47813416,11478400
30-08-17,73.01000214,74.20999908,72.83000183,74.01000214,68.36492157,16897800
31-08-17,74.02999878,74.95999908,73.80000305,74.76999664,69.06695557,27652800
01-09-17,74.70999908,74.73999786,73.63999939,73.94000244,68.30026245,21736200
05-09-17,73.33999634,73.88999939,72.98000336,73.61000061,67.99542999,21556000
06-09-17,73.73999786,74.04000092,73.34999847,73.40000153,67.80142975,16535800
07-09-17,73.68000031,74.59999847,73.59999847,74.33999634,68.66973877,17471200
08-09-17,74.33000183,74.44000244,73.83999634,73.98000336,68.33721161,14703800
11-09-17,74.30999756,74.94000244,74.30999756,74.76000214,69.05769348,17910400
12-09-17,74.76000214,75.23999786,74.37000275,74.68000031,68.98382568,14394900
13-09-17,74.93000031,75.23000336,74.55000305,75.20999908,69.47336578,13380800
14-09-17,75,75.48999786,74.51999664,74.76999664,69.06695557,15733900
15-09-17,74.83000183,75.38999939,74.06999969,75.30999756,69.56574249,38578400
18-09-17,75.23000336,75.97000122,75.04000092,75.16000366,69.42721558,23307000
19-09-17,75.20999908,75.70999908,75.01000214,75.44000244,69.68583679,16093300
20-09-17,75.34999847,75.55000305,74.30999756,74.94000244,69.22397614,21587900
21-09-17,75.11000061,75.23999786,74.11000061,74.20999908,68.54965973,19186100
22-09-17,73.98999786,74.51000214,73.84999847,74.41000366,68.73442078,14111400
25-09-17,74.08999634,74.25,72.91999817,73.26000214,67.6721344,24149200
26-09-17,73.66999817,73.80999756,72.98999786,73.26000214,67.6721344,18019600
27-09-17,73.55000305,74.16999817,73.16999817,73.84999847,68.21713257,19565100
28-09-17,73.54000092,73.97000122,73.30999756,73.87000275,68.23558044,10883800
29-09-17,73.94000244,74.54000092,73.87999725,74.48999786,68.80828857,17079100
02-10-17,74.70999908,75.01000214,74.30000305,74.61000061,68.91913605,15304800
03-10-17,74.66999817,74.87999725,74.19000244,74.26000214,68.59584045,12190400
04-10-17,74.08999634,74.72000122,73.70999908,74.69000244,68.99304962,13317700
05-10-17,75.22000122,76.12000275,74.95999908,75.97000122,70.17539215,21195300
06-10-17,75.66999817,76.02999878,75.54000092,76,70.203125,13959800
09-10-17,75.97000122,76.55000305,75.86000061,76.29000092,70.47099304,11386500
10-10-17,76.33000183,76.62999725,76.13999939,76.29000092,70.47099304,13944500
11-10-17,76.36000061,76.45999908,75.94999695,76.41999817,70.59107208,15388900
12-10-17,76.48999786,77.29000092,76.37000275,77.12000275,71.23769379,16876500
13-10-17,77.58999634,77.87000275,77.29000092,77.48999786,71.57945251,15335700
16-10-17,77.41999817,77.80999756,77.34999847,77.65000153,71.72727966,12380100
17-10-17,77.47000122,77.62000275,77.25,77.58999634,71.67184448,16824000
18-10-17,77.66999817,77.84999847,77.37000275,77.61000061,71.69032288,13300700
19-10-17,77.56999969,77.93000031,77.34999847,77.91000366,71.96744537,15092800
20-10-17,78.31999969,78.97000122,78.22000122,78.80999756,72.79878235,22866400
23-10-17,78.98999786,79.33999634,78.76000214,78.83000183,72.81726074,20627200
24-10-17,78.90000153,79.19999695,78.45999908,78.86000061,72.8449707,17517200
25-10-17,78.58000183,79.09999847,78.01000214,78.62999725,72.63254547,20410800
26-10-17,79.19999695,79.41999817,78.75,78.76000214,72.75261688,32120700
27-10-17,84.37000275,86.19999695,83.61000061,83.80999756,77.4174118,71066700
30-10-17,83.69999695,84.33000183,83.11000061,83.88999939,77.49131012,31756700
31-10-17,84.36000061,84.36000061,83.11000061,83.18000031,76.83546448,27086600
01-11-17,83.68000031,83.76000214,82.87999725,83.18000031,76.83546448,22307400
02-11-17,83.34999847,84.45999908,83.12000275,84.05000305,77.63909912,23992900
03-11-17,84.08000183,84.54000092,83.40000153,84.13999939,77.72224426,17633500
06-11-17,84.19999695,84.69999695,84.08000183,84.47000122,78.02709198,19860900
07-11-17,84.76999664,84.90000153,83.93000031,84.26999664,77.8423233,17939700
08-11-17,84.13999939,84.61000061,83.83000183,84.55999756,78.11019897,18034200
09-11-17,84.11000061,84.26999664,82.90000153,84.08999634,77.67605591,21178400
10-11-17,83.79000092,84.09999847,83.23000336,83.87000275,77.47284698,19397800
13-11-17,83.66000366,83.94000244,83.45999908,83.93000031,77.52825165,14196900
14-11-17,83.5,84.09999847,82.98000336,84.05000305,77.63909912,18801300
15-11-17,83.47000122,83.69000244,82.69000244,82.98000336,77.03566742,19383100
16-11-17,83.09999847,83.41999817,82.94000244,83.19999695,77.2399292,20962800
17-11-17,83.12000275,83.12000275,82.23999786,82.40000153,76.49721527,22079000
20-11-17,82.40000153,82.58999634,82.25,82.52999878,76.61791229,16315000
21-11-17,82.73999786,83.83999634,82.73999786,83.72000122,77.72267151,21237500
22-11-17,83.83000183,83.90000153,83.04000092,83.11000061,77.15634918,20553100
24-11-17,83.01000214,83.43000031,82.77999878,83.26000214,77.29563141,7425600
27-11-17,83.30999756,83.98000336,83.30000305,83.87000275,77.86193085,18265200
28-11-17,84.06999969,85.05999756,84.01999664,84.87999725,78.79958344,21926000
29-11-17,84.70999908,84.91999817,83.18000031,83.33999634,77.36988068,27381100
30-11-17,83.51000214,84.51999664,83.33999634,84.16999817,78.14041138,33054600
01-12-17,83.59999847,84.80999756,83.22000122,84.26000214,78.22398376,29532100
04-12-17,84.41999817,84.43000031,80.69999695,81.08000183,75.27176666,39094900
05-12-17,81.33999634,82.68000031,80.98000336,81.58999634,75.74526215,26152300
06-12-17,81.55000305,83.13999939,81.43000031,82.77999878,76.85001373,26162100
07-12-17,82.54000092,82.80000305,82,82.48999786,76.5807724,23184500
08-12-17,83.62999725,84.58000183,83.33000183,84.16000366,78.13114166,24489100
11-12-17,84.29000092,85.37000275,84.12000275,85.23000336,79.12446594,22857900
12-12-17,85.30999756,86.05000305,85.08000183,85.58000183,79.44943237,23924100
13-12-17,85.73999786,86,85.16999817,85.34999847,79.23590088,22062700
14-12-17,85.43000031,85.87000275,84.52999878,84.69000244,78.62316895,19306000
15-12-17,85.26000214,87.08999634,84.87999725,86.84999847,80.62844086,53936700
18-12-17,87.12000275,87.5,86.23000336,86.37999725,80.19210052,22283800
19-12-17,86.34999847,86.34999847,85.26999664,85.83000183,79.68151855,23524800
20-12-17,86.19999695,86.30000305,84.70999908,85.51999664,79.3937149,23674900
21-12-17,86.05000305,86.09999847,85.40000153,85.5,79.37515259,17990700
22-12-17,85.40000153,85.62999725,84.91999817,85.51000214,79.3844223,14145800
26-12-17,85.30999756,85.52999878,85.02999878,85.40000153,79.28231049,9891200
27-12-17,85.65000153,85.98000336,85.22000122,85.70999908,79.57009888,14678000
28-12-17,85.90000153,85.93000031,85.55000305,85.72000122,79.57938385,10594300
29-12-17,85.62999725,86.05000305,85.5,85.54000092,79.41227722,18717400
02-01-18,86.12999725,86.30999756,85.5,85.94999695,79.79291534,22483800
03-01-18,86.05999756,86.51000214,85.97000122,86.34999847,80.16427612,26061400
04-01-18,86.58999634,87.66000366,86.56999969,87.11000061,80.8698349,21912000
05-01-18,87.66000366,88.41000366,87.43000031,88.19000244,81.87245178,23407100
08-01-18,88.19999695,88.58000183,87.59999847,88.27999878,81.95601654,22113000
09-01-18,88.65000153,88.73000336,87.86000061,88.22000122,81.90029144,19484300
10-01-18,87.86000061,88.19000244,87.41000366,87.81999969,81.52894592,18652200
11-01-18,88.12999725,88.12999725,87.23999786,88.08000183,81.77033234,17808900
12-01-18,88.66999817,89.77999878,88.44999695,89.59999847,83.18144226,24271500
16-01-18,90.09999847,90.79000092,88.01000214,88.34999847,82.02098846,36599700
17-01-18,89.08000183,90.27999878,88.75,90.13999939,83.68275452,25621200
18-01-18,89.80000305,90.66999817,89.66000366,90.09999847,83.64562225,24159700
19-01-18,90.13999939,90.61000061,89.66000366,90,83.55278015,36875000
22-01-18,90,91.62000275,89.73999786,91.61000061,85.04745483,23601600
23-01-18,91.90000153,92.30000305,91.54000092,91.90000153,85.31666565,23412800
24-01-18,92.55000305,93.43000031,91.58000183,91.81999969,85.24241638,33277500
25-01-18,92.47000122,93.23999786,91.93000031,92.33000183,85.71585083,26383200
26-01-18,93.12000275,94.05999756,92.58000183,94.05999756,87.32196808,29172200
29-01-18,95.13999939,95.44999695,93.72000122,93.91999817,87.19197845,31569900
30-01-18,93.30000305,93.66000366,92.09999847,92.73999786,86.09650421,38635100
31-01-18,93.75,95.40000153,93.51000214,95.01000214,88.20388794,48756300
01-02-18,94.79000092,96.06999969,93.58000183,94.26000214,87.50761414,47227900
02-02-18,93.63999939,93.97000122,91.5,91.77999878,85.20526886,47867800
05-02-18,90.55999756,93.23999786,88,88,81.69606781,51031500
06-02-18,86.88999939,91.48000336,85.25,91.33000183,84.78752136,67998600
07-02-18,90.48999786,91.76999664,89.19999695,89.61000061,83.19073486,41107600
08-02-18,89.70999908,89.87999725,84.76000214,85.01000214,78.92025757,55628700
09-02-18,86.30000305,88.93000031,83.83000183,88.18000031,81.86317444,63499100
12-02-18,88.73999786,89.77999878,87.93000031,89.12999725,82.74510956,35720300
13-02-18,88.93000031,90,87.80000305,89.83000183,83.39496613,26407700
14-02-18,88.51000214,90.98999786,88.41000366,90.80999756,84.70077515,34960900
15-02-18,91.20999908,92.72000122,90.62000275,92.66000366,86.42633057,27823900
16-02-18,92.44999695,93.5,91.80000305,92,85.81075287,30596900
20-02-18,91.48000336,93.05999756,91.01000214,92.72000122,86.48230743,30911700
21-02-18,92.98000336,93.36000061,91.48999786,91.48999786,85.33504486,26922500
22-02-18,92.05000305,92.73000336,91.36000061,91.73000336,85.5588913,24392800
23-02-18,93.59999847,94.06999969,92.36000061,94.05999756,87.73215485,26329200
26-02-18,94.40000153,95.44999695,94.25,95.41999817,89.00063324,30199800
27-02-18,95.73999786,95.83999634,94.19999695,94.19999695,87.8627243,25869100
28-02-18,94.83999634,95.70999908,93.62999725,93.76999664,87.46164703,31167300
01-03-18,93.98999786,94.56999969,91.83999634,92.84999847,86.60355377,37135600
02-03-18,91.58000183,93.15000153,90.86000061,93.05000305,86.79008484,32830400
05-03-18,92.33999634,94.26999664,92.26000214,93.63999939,87.3404007,23901600
06-03-18,94.33999634,94.48999786,92.94000244,93.31999969,87.04193115,22175800
07-03-18,93.16000366,93.94000244,92.43000031,93.86000061,87.54560089,26716100
08-03-18,94.26999664,95.09999847,93.76999664,94.43000031,88.07725525,25887800
09-03-18,95.29000092,96.54000092,95,96.54000092,90.0453186,36937300
12-03-18,96.5,97.20999908,96.04000092,96.76999664,90.25981903,26073700
13-03-18,97,97.23999786,93.97000122,94.41000366,88.05862427,35387800
14-03-18,95.12000275,95.41000366,93.5,93.84999847,87.53627014,32132000
15-03-18,93.52999878,94.58000183,92.83000183,94.18000031,87.84406281,27611000
16-03-18,94.68000031,95.37999725,93.91999817,94.59999847,88.23580933,49081300
19-03-18,93.73999786,93.90000153,92.11000061,92.88999939,86.64086151,33344100
20-03-18,93.05000305,93.76999664,93,93.12999725,86.86471558,23075200
21-03-18,92.93000031,94.05000305,92.20999908,92.48000336,86.25845337,24457100
22-03-18,91.26999664,91.75,89.66000366,89.79000092,83.74941254,38604700
23-03-18,89.5,90.45999908,87.08000183,87.18000031,81.31499481,44068900
26-03-18,90.61000061,94,90.40000153,93.77999878,87.47097778,56396800
27-03-18,94.94000244,95.13999939,88.51000214,89.47000122,83.45095825,56569000
28-03-18,89.81999969,91.23000336,88.87000275,89.38999939,83.37631989,52501100
29-03-18,90.18000031,92.29000092,88.40000153,91.26999664,85.12983704,45867500
02-04-18,90.47000122,90.87999725,87.51000214,88.51999664,82.56484222,48515400
03-04-18,89.58000183,90.05000305,87.88999939,89.70999908,83.67478943,37213800
04-04-18,87.84999847,92.76000214,87.73000336,92.33000183,86.11851501,35560000
05-04-18,92.44000244,93.06999969,91.40000153,92.37999725,86.16519165,29771900
06-04-18,91.48999786,92.45999908,89.48000336,90.23000336,84.15982056,38026000
09-04-18,91.04000092,93.16999817,90.62000275,90.76999664,84.66347504,31533900
10-04-18,92.38999939,93.27999878,91.63999939,92.87999725,86.63150787,26812000
11-04-18,92.01000214,93.29000092,91.48000336,91.86000061,85.68013,24872100
12-04-18,92.43000031,94.16000366,92.43000031,93.58000183,87.28443146,26758900
13-04-18,94.05000305,94.18000031,92.44000244,93.08000183,86.81804657,23346100
16-04-18,94.06999969,94.66000366,93.41999817,94.16999817,87.83475494,20288100
17-04-18,95,96.54000092,94.87999725,96.06999969,89.60691833,26771000
18-04-18,96.22000122,96.72000122,95.51999664,96.44000244,89.95201874,21043300
19-04-18,96.44000244,97.06999969,95.33999634,96.11000061,89.6442337,23552500
20-04-18,95.91000366,96.11000061,94.05000305,95,88.60890961,31154400
23-04-18,95.73999786,96.29000092,94.62999725,95.34999847,88.93533325,22331800
24-04-18,96.23999786,96.47000122,92.41000366,93.12000275,86.85536194,34524800
25-04-18,93.30000305,93.30000305,90.27999878,92.30999756,86.09986115,33729300
26-04-18,93.55000305,95.15000153,93.09999847,94.26000214,87.91867828,42529000
27-04-18,97.59999847,97.90000153,93.91000366,95.81999969,89.37374115,48272800
30-04-18,96.33000183,96.40000153,93.15000153,93.51999664,87.22847748,41523600
01-05-18,93.20999908,95.29000092,92.79000092,95,88.60890961,31408900
02-05-18,94.98999786,95.16999817,93.19000244,93.51000214,87.21912384,27471000
03-05-18,92.95999908,94.93000031,92.44999695,94.06999969,87.74147034,31142500
04-05-18,93.31999969,95.37000275,92.91999817,95.16000366,88.75815582,22531300
07-05-18,95.16999817,96.70999908,95.09999847,96.22000122,89.74684143,24242000
08-05-18,95.84999847,96.16000366,95.05999756,95.80999756,89.3644104,23484600
09-05-18,96.01000214,96.97000122,95.05000305,96.94000244,90.41838837,27327400
10-05-18,97.45999908,97.94999695,97.05000305,97.91000366,91.32315063,22388100
11-05-18,97.80000305,97.87000275,97.04000092,97.69999695,91.12725067,16778300
14-05-18,97.91999817,98.69000244,97.30999756,98.02999878,91.43508911,19454100
15-05-18,97.23999786,97.84999847,96.33999634,97.31999969,90.77284241,24594000
16-05-18,97.36000061,97.40000153,96.62000275,97.15000153,91.00704193,17384700
17-05-18,96.76000214,97.54000092,95.83000183,96.18000031,90.09835815,17246700
18-05-18,96.01000214,96.93000031,96.01000214,96.36000061,90.2669754,17865800
21-05-18,97,98.01000214,96.80000305,97.59999847,91.42857361,19422500
22-05-18,97.68000031,98.16999817,97.19999695,97.5,91.33487701,15441200
23-05-18,96.70999908,98.73000336,96.31999969,98.66000366,92.42156219,21251200
24-05-18,98.73000336,98.94000244,96.80999756,98.30999756,92.09365845,26649300
25-05-18,98.30000305,98.98000336,97.86000061,98.36000061,92.14051056,18363900
29-05-18,97.83999634,98.87999725,97.23000336,98.01000214,91.81263733,28671000
30-05-18,98.30999756,99.25,97.91000366,98.94999695,92.69319153,22158500
